order_id,date,month,quarter,product,category,unit_price,quantity,discount_pct,revenue,city,customer_gender,payment_method
ORD0478,2023-11-28,November,Q4,Coffee Beans,Grocery,1257.81,2,5,2389.84,Hyderabad,Male,UPI
ORD0479,2023-03-09,March,Q1,Jeans,Clothing,1928.73,1,15,1639.42,Bangalore,Male,Debit Card
ORD0480,2023-08-05,August,Q3,Bookshelf,Furniture,4237.55,3,10,11441.39,Pune,Female,Cash
ORD0481,2023-11-16,November,Q4,Bookshelf,Furniture,2481.94,3,20,5956.66,Pune,Male,Credit Card
ORD0482,2023-11-28,November,Q4,Rice 5kg,Grocery,599.8,3,20,1439.52,Lucknow,Female,UPI
ORD0483,2023-11-24,November,Q4,Smartphone,Electronics,27897.37,3,10,75322.9,Kolkata,Female,UPI
ORD0484,2023-01-30,January,Q1,Bookshelf,Furniture,2347.62,5,5,11151.19,Lucknow,Female,UPI
ORD0485,2023-05-13,May,Q2,Headphones,Electronics,3829.39,4,10,13785.8,Pune,Female,Cash
ORD0486,2023-06-25,June,Q2,Laptop,Electronics,65405.83,5,5,310677.69,Hyderabad,Female,UPI
ORD0487,2023-04-03,April,Q2,Rice 5kg,Grocery,355.07,2,20,568.11,Chennai,Male,Cash
ORD0488,2023-12-15,December,Q4,Headphones,Electronics,3911.86,5,5,18581.33,Kolkata,Male,Debit Card
ORD0489,2023-06-19,June,Q2,T-Shirt,Clothing,500.22,3,15,1275.56,Kolkata,Female,Net Banking
ORD0490,2023-01-28,January,Q1,Bookshelf,Furniture,3586.92,1,15,3048.88,Lucknow,Male,Cash
ORD0491,2023-06-02,June,Q2,Desk Chair,Furniture,7504.3,4,20,24013.76,Pune,Male,Debit Card
ORD0492,2023-10-19,October,Q4,Headphones,Electronics,4967.86,3,15,12668.04,Ahmedabad,Male,UPI
ORD0493,2023-11-20,November,Q4,Headphones,Electronics,4071.55,4,10,14657.58,Bangalore,Female,Credit Card
ORD0494,2023-10-23,October,Q4,Laptop,Electronics,60821.86,2,5,115561.53,Bangalore,Female,Credit Card
ORD0495,2023-08-08,August,Q3,Headphones,Electronics,3380.81,4,15,11494.75,Ahmedabad,Female,Credit Card
ORD0496,2023-06-14,June,Q2,Laptop,Electronics,63682.39,3,0,191047.17,Jaipur,Male,Credit Card
ORD0497,2023-12-22,December,Q4,Laptop,Electronics,66934.04,2,5,127174.68,Kolkata,Female,Debit Card
ORD0498,2023-03-27,March,Q1,Smartphone,Electronics,24657.17,5,10,110957.26,Delhi,Male,UPI
ORD0499,2023-09-26,September,Q3,Bookshelf,Furniture,3551.67,5,20,14206.68,Kolkata,Female,Debit Card
ORD0500,2023-04-07,April,Q2,T-Shirt,Clothing,1196.52,4,10,4307.47,Bangalore,Female,Credit Card
ORD0501,2023-01-12,January,Q1,Desk Chair,Furniture,5018.89,2,5,9535.89,Lucknow,Male,Credit Card
ORD0502,2023-11-24,November,Q4,T-Shirt,Clothing,939.71,1,15,798.75,Chennai,Male,Net Banking
ORD0503,2023-12-20,December,Q4,Laptop,Electronics,68168.95,1,0,68168.95,Delhi,Female,Cash
ORD0504,2023-12-26,December,Q4,Jeans,Clothing,1071.03,3,15,2731.13,Bangalore,Male,Credit Card
ORD0505,2023-05-19,May,Q2,Bookshelf,Furniture,3393.92,1,20,2715.14,Lucknow,Male,Cash
ORD0506,2023-05-25,May,Q2,Smartphone,Electronics,28882.3,5,0,144411.5,Delhi,Male,Cash
ORD0507,2023-04-14,April,Q2,Desk Chair,Furniture,8481.02,3,20,20354.45,Kolkata,Female,UPI
ORD0508,2023-12-19,December,Q4,Headphones,Electronics,965.5,4,5,3668.9,Ahmedabad,Female,Debit Card
ORD0509,2023-10-21,October,Q4,Laptop,Electronics,45446.23,1,0,45446.23,Ahmedabad,Male,Credit Card
ORD0510,2023-11-26,November,Q4,Rice 5kg,Grocery,276.27,1,10,248.64,Hyderabad,Female,UPI
ORD0511,2023-01-21,January,Q1,Bookshelf,Furniture,3589.25,1,5,3409.79,Chennai,Female,UPI
ORD0512,2023-01-05,January,Q1,Jeans,Clothing,2424.53,1,0,2424.53,Bangalore,Male,UPI
ORD0513,2023-02-17,February,Q1,T-Shirt,Clothing,1104.97,5,10,4972.37,Kolkata,Female,Debit Card
ORD0514,2023-07-17,July,Q3,Smartphone,Electronics,25225.66,4,10,90812.38,Ahmedabad,Female,Debit Card
ORD0515,2023-02-23,February,Q1,Smartphone,Electronics,16372.88,1,5,15554.24,Pune,Female,Net Banking
ORD0516,2023-11-10,November,Q4,Running Shoes,Clothing,2315.67,4,10,8336.41,Mumbai,Male,Cash
ORD0517,2023-01-24,January,Q1,Running Shoes,Clothing,2008.22,4,15,6827.95,Delhi,Female,UPI
ORD0518,2023-10-17,October,Q4,Laptop,Electronics,69659.89,5,20,278639.56,Hyderabad,Female,Net Banking
ORD0519,2023-08-10,August,Q3,Rice 5kg,Grocery,490.88,5,0,2454.4,Hyderabad,Female,UPI
ORD0520,2023-01-28,January,Q1,Jeans,Clothing,1126.19,5,20,4504.76,Mumbai,Male,Net Banking
ORD0521,2023-09-09,September,Q3,Running Shoes,Clothing,5333.42,2,0,10666.84,Kolkata,Male,UPI
ORD0522,2023-11-26,November,Q4,Bookshelf,Furniture,1726.58,2,20,2762.53,Pune,Female,Debit Card
ORD0523,2023-02-15,February,Q1,Smartphone,Electronics,27150.12,5,15,115388.01,Ahmedabad,Female,UPI
ORD0524,2023-07-26,July,Q3,Smartphone,Electronics,44362.13,1,0,44362.13,Pune,Male,Net Banking
ORD0525,2023-11-13,November,Q4,Rice 5kg,Grocery,250.06,1,20,200.05,Chennai,Male,Cash
ORD0526,2023-08-21,August,Q3,T-Shirt,Clothing,626.37,1,5,595.05,Kolkata,Female,UPI
ORD0527,2023-06-24,June,Q2,Running Shoes,Clothing,2013.11,2,0,4026.22,Kolkata,Female,Net Banking
ORD0528,2023-03-26,March,Q1,Rice 5kg,Grocery,380.86,1,0,380.86,Ahmedabad,Male,Cash
ORD0529,2023-03-03,March,Q1,Smartphone,Electronics,20391.55,2,5,38743.94,Pune,Male,Cash
ORD0530,2023-01-24,January,Q1,Desk Chair,Furniture,9451.09,1,15,8033.43,Lucknow,Male,Cash
ORD0531,2023-09-13,September,Q3,Running Shoes,Clothing,4463.06,5,5,21199.54,Mumbai,Male,Net Banking
ORD0532,2023-04-01,April,Q2,Jeans,Clothing,2645.23,4,20,8464.74,Lucknow,Male,Debit Card
ORD0533,2023-06-14,June,Q2,Smartphone,Electronics,24784.38,5,20,99137.52,Jaipur,Female,Cash
ORD0534,2023-07-23,July,Q3,Coffee Beans,Grocery,1407.5,2,10,2533.5,Kolkata,Female,Cash
ORD0535,2023-06-03,June,Q2,Headphones,Electronics,1380.36,5,20,5521.44,Jaipur,Female,Net Banking
ORD0536,2023-12-18,December,Q4,Desk Chair,Furniture,4808.0,5,10,21636.0,Kolkata,Male,Debit Card
ORD0537,2023-06-30,June,Q2,Rice 5kg,Grocery,439.87,3,0,1319.61,Jaipur,Female,Net Banking
ORD0538,2023-05-27,May,Q2,Coffee Beans,Grocery,1436.94,4,20,4598.21,Pune,Male,Net Banking
ORD0539,2023-12-10,December,Q4,Smartphone,Electronics,12833.98,2,0,25667.96,Mumbai,Male,UPI
ORD0540,2023-02-01,February,Q1,Headphones,Electronics,4930.84,3,5,14052.89,Chennai,Male,Net Banking
ORD0541,2023-11-12,November,Q4,Laptop,Electronics,57553.89,4,0,230215.56,Jaipur,Male,Net Banking
ORD0542,2023-07-15,July,Q3,Jeans,Clothing,1321.95,3,0,3965.85,Pune,Female,UPI
ORD0543,2023-11-14,November,Q4,Rice 5kg,Grocery,268.83,3,5,766.17,Ahmedabad,Male,UPI
ORD0544,2023-04-10,April,Q2,Coffee Beans,Grocery,1001.28,5,5,4756.08,Chennai,Female,Debit Card
ORD0545,2023-03-03,March,Q1,Smartphone,Electronics,18170.23,2,20,29072.37,Pune,Male,Cash
ORD0546,2023-10-27,October,Q4,Bookshelf,Furniture,4004.69,2,5,7608.91,Chennai,Male,UPI
ORD0547,2023-03-20,March,Q1,Running Shoes,Clothing,4693.6,2,0,9387.2,Kolkata,Male,Net Banking
ORD0548,2023-07-03,July,Q3,Bookshelf,Furniture,3707.48,5,20,14829.92,Delhi,Female,Net Banking
ORD0549,2023-09-16,September,Q3,Desk Chair,Furniture,11612.89,5,0,58064.45,Bangalore,Female,Net Banking
ORD0550,2023-04-20,April,Q2,Rice 5kg,Grocery,391.2,3,5,1114.92,Kolkata,Female,UPI
ORD0551,2023-09-01,September,Q3,Bookshelf,Furniture,2483.0,5,20,9932.0,Jaipur,Male,Credit Card
ORD0552,2023-05-05,May,Q2,T-Shirt,Clothing,700.55,5,20,2802.2,Mumbai,Female,Cash
ORD0553,2023-01-13,January,Q1,Smartphone,Electronics,24733.91,5,10,111302.6,Jaipur,Female,Net Banking
ORD0554,2023-11-30,November,Q4,Rice 5kg,Grocery,405.94,1,10,365.35,Hyderabad,Female,Net Banking
ORD0555,2023-10-01,October,Q4,Smartphone,Electronics,43290.99,2,20,69265.58,Mumbai,Male,Debit Card
ORD0556,2023-04-16,April,Q2,Desk Chair,Furniture,10784.56,4,0,43138.24,Jaipur,Female,Credit Card
ORD0557,2023-02-14,February,Q1,Headphones,Electronics,899.76,3,0,2699.28,Delhi,Male,Debit Card
ORD0558,2023-05-13,May,Q2,Bookshelf,Furniture,4011.38,5,5,19054.06,Pune,Female,Cash
ORD0559,2023-12-11,December,Q4,Jeans,Clothing,1752.09,1,15,1489.28,Delhi,Male,Net Banking
ORD0560,2023-12-25,December,Q4,Smartphone,Electronics,36946.7,5,0,184733.5,Delhi,Female,Net Banking
ORD0561,2023-02-14,February,Q1,Smartphone,Electronics,21564.61,3,20,51755.06,Chennai,Female,Cash
ORD0562,2023-03-22,March,Q1,Jeans,Clothing,2608.49,1,15,2217.22,Jaipur,Male,Debit Card
ORD0563,2023-11-21,November,Q4,Jeans,Clothing,2552.69,5,10,11487.11,Bangalore,Female,UPI
ORD0564,2023-03-05,March,Q1,Laptop,Electronics,64373.35,5,5,305773.41,Mumbai,Male,Net Banking
ORD0565,2023-06-06,June,Q2,Coffee Beans,Grocery,833.49,5,0,4167.45,Hyderabad,Female,Debit Card
ORD0566,2023-03-24,March,Q1,Jeans,Clothing,2792.29,5,5,13263.38,Bangalore,Male,Net Banking
ORD0567,2023-01-28,January,Q1,Bookshelf,Furniture,2374.47,2,20,3799.15,Jaipur,Female,Net Banking
ORD0568,2023-02-20,February,Q1,Smartphone,Electronics,21591.54,1,10,19432.39,Hyderabad,Female,UPI
ORD0569,2023-05-26,May,Q2,T-Shirt,Clothing,414.52,2,0,829.04,Lucknow,Male,Debit Card
ORD0570,2023-12-04,December,Q4,T-Shirt,Clothing,736.76,3,20,1768.22,Chennai,Male,Net Banking
ORD0571,2023-03-28,March,Q1,Coffee Beans,Grocery,800.94,3,15,2042.4,Mumbai,Female,Debit Card
ORD0572,2023-07-04,July,Q3,Desk Chair,Furniture,9409.79,4,10,33875.24,Bangalore,Female,Cash
ORD0573,2023-10-10,October,Q4,Running Shoes,Clothing,3504.11,3,15,8935.48,Delhi,Male,Net Banking
ORD0574,2023-04-11,April,Q2,Smartphone,Electronics,39779.17,2,20,63646.67,Chennai,Male,Credit Card
ORD0575,2023-10-24,October,Q4,Laptop,Electronics,74735.55,1,20,59788.44,Pune,Male,Credit Card
ORD0576,2023-12-01,December,Q4,Rice 5kg,Grocery,341.22,5,15,1450.19,Bangalore,Female,Cash
ORD0577,2023-03-10,March,Q1,Desk Chair,Furniture,11022.94,5,10,49603.23,Ahmedabad,Male,Cash
ORD0578,2023-12-17,December,Q4,T-Shirt,Clothing,751.45,2,20,1202.32,Bangalore,Male,Cash
ORD0579,2023-09-05,September,Q3,Headphones,Electronics,1552.41,5,5,7373.95,Kolkata,Male,Debit Card
ORD0580,2023-04-30,April,Q2,Running Shoes,Clothing,2542.87,3,10,6865.75,Mumbai,Male,Net Banking
ORD0581,2023-01-21,January,Q1,T-Shirt,Clothing,648.67,4,0,2594.68,Kolkata,Male,Net Banking
ORD0582,2023-10-06,October,Q4,Bookshelf,Furniture,5256.93,3,20,12616.63,Lucknow,Male,Cash
ORD0583,2023-05-09,May,Q2,Jeans,Clothing,1603.02,1,20,1282.42,Pune,Male,Net Banking
ORD0584,2023-09-04,September,Q3,Jeans,Clothing,1575.73,3,15,4018.11,Lucknow,Male,Net Banking
ORD0585,2023-09-21,September,Q3,Headphones,Electronics,2647.57,2,0,5295.14,Chennai,Male,Debit Card
ORD0586,2023-12-05,December,Q4,Headphones,Electronics,1460.9,5,0,7304.5,Hyderabad,Female,UPI
ORD0587,2023-04-18,April,Q2,Smartphone,Electronics,27890.05,4,15,94826.17,Lucknow,Male,Cash
ORD0588,2023-10-31,October,Q4,Laptop,Electronics,53528.46,2,20,85645.54,Bangalore,Male,Net Banking
ORD0589,2023-03-27,March,Q1,Laptop,Electronics,76177.92,2,0,152355.84,Chennai,Male,Net Banking
ORD0590,2023-12-05,December,Q4,Jeans,Clothing,2118.19,5,0,10590.95,Chennai,Male,Debit Card
ORD0591,2023-03-29,March,Q1,Running Shoes,Clothing,4229.37,4,15,14379.86,Hyderabad,Female,Net Banking
ORD0592,2023-12-04,December,Q4,Headphones,Electronics,4137.39,2,20,6619.82,Jaipur,Female,Debit Card
ORD0593,2023-02-05,February,Q1,T-Shirt,Clothing,1130.04,5,20,4520.16,Hyderabad,Female,Cash
ORD0594,2023-09-16,September,Q3,Headphones,Electronics,1255.99,2,20,2009.58,Pune,Male,Net Banking
ORD0595,2023-01-20,January,Q1,Smartphone,Electronics,17854.93,5,20,71419.72,Jaipur,Male,Credit Card
ORD0596,2023-01-01,January,Q1,Running Shoes,Clothing,4467.27,5,20,17869.08,Pune,Female,UPI
ORD0597,2023-09-04,September,Q3,Laptop,Electronics,69417.5,4,5,263786.5,Pune,Female,Net Banking
ORD0598,2023-09-02,September,Q3,Coffee Beans,Grocery,507.49,2,10,913.48,Hyderabad,Male,UPI
ORD0599,2023-04-07,April,Q2,Coffee Beans,Grocery,1364.44,4,10,4911.98,Mumbai,Male,Net Banking
ORD0600,2023-12-02,December,Q4,Rice 5kg,Grocery,291.24,1,15,247.55,Hyderabad,Female,Cash
ORD0601,2023-05-10,May,Q2,T-Shirt,Clothing,395.03,4,20,1264.1,Chennai,Female,Net Banking
ORD0602,2023-07-31,July,Q3,T-Shirt,Clothing,850.3,4,5,3231.14,Jaipur,Female,Debit Card
ORD0603,2023-06-07,June,Q2,T-Shirt,Clothing,802.74,4,10,2889.86,Lucknow,Female,Cash
ORD0604,2023-08-17,August,Q3,Headphones,Electronics,4391.0,1,5,4171.45,Bangalore,Male,Debit Card
ORD0605,2023-11-11,November,Q4,Rice 5kg,Grocery,390.2,3,20,936.48,Mumbai,Male,Cash
ORD0606,2023-11-04,November,Q4,Laptop,Electronics,73152.93,2,15,124359.98,Pune,Male,Credit Card
ORD0607,2023-01-20,January,Q1,Bookshelf,Furniture,2497.97,1,20,1998.38,Pune,Female,Net Banking
ORD0608,2023-03-31,March,Q1,Rice 5kg,Grocery,350.26,5,0,1751.3,Ahmedabad,Female,Credit Card
ORD0609,2023-04-10,April,Q2,Desk Chair,Furniture,10655.11,5,10,47948.0,Mumbai,Male,Net Banking
ORD0610,2023-12-02,December,Q4,Headphones,Electronics,3630.9,3,5,10348.07,Mumbai,Male,Credit Card
ORD0611,2023-07-27,July,Q3,Bookshelf,Furniture,5008.53,3,15,12771.75,Lucknow,Male,Net Banking
ORD0612,2023-10-09,October,Q4,Laptop,Electronics,70792.39,1,0,70792.39,Chennai,Female,UPI
ORD0613,2023-07-26,July,Q3,Bookshelf,Furniture,2518.33,2,15,4281.16,Lucknow,Male,UPI
ORD0614,2023-02-07,February,Q1,Headphones,Electronics,2509.97,1,20,2007.98,Jaipur,Female,UPI
ORD0615,2023-10-22,October,Q4,Smartphone,Electronics,38497.09,3,20,92393.02,Chennai,Female,Cash
ORD0616,2023-08-23,August,Q3,Coffee Beans,Grocery,931.99,2,10,1677.58,Ahmedabad,Male,Cash
ORD0617,2023-12-13,December,Q4,Smartphone,Electronics,20508.05,4,5,77930.59,Hyderabad,Female,Cash
ORD0618,2023-05-08,May,Q2,T-Shirt,Clothing,764.37,1,10,687.93,Chennai,Male,Cash
ORD0619,2023-06-10,June,Q2,T-Shirt,Clothing,367.5,2,15,624.75,Kolkata,Male,Net Banking
ORD0620,2023-04-13,April,Q2,Bookshelf,Furniture,2322.53,2,15,3948.3,Hyderabad,Male,UPI
ORD0621,2023-07-02,July,Q3,Desk Chair,Furniture,5062.87,2,20,8100.59,Bangalore,Male,Credit Card
ORD0622,2023-01-04,January,Q1,Smartphone,Electronics,34301.8,4,20,109765.76,Jaipur,Male,Cash
ORD0623,2023-05-21,May,Q2,T-Shirt,Clothing,858.22,4,20,2746.3,Ahmedabad,Male,Net Banking
ORD0624,2023-01-28,January,Q1,Bookshelf,Furniture,3290.46,5,5,15629.68,Jaipur,Female,Cash
ORD0625,2023-12-18,December,Q4,Rice 5kg,Grocery,261.4,3,15,666.57,Bangalore,Female,Credit Card
ORD0626,2023-12-12,December,Q4,Rice 5kg,Grocery,411.02,1,0,411.02,Hyderabad,Female,Net Banking
ORD0627,2023-04-06,April,Q2,Smartphone,Electronics,22739.39,5,10,102327.26,Jaipur,Female,Debit Card
ORD0628,2023-07-07,July,Q3,Bookshelf,Furniture,3621.05,5,10,16294.73,Bangalore,Female,Cash
ORD0629,2023-07-25,July,Q3,Desk Chair,Furniture,6771.84,3,10,18283.97,Chennai,Female,Debit Card
ORD0630,2023-02-21,February,Q1,Coffee Beans,Grocery,544.25,5,5,2585.19,Chennai,Male,Net Banking
ORD0631,2023-03-18,March,Q1,Jeans,Clothing,2683.74,2,5,5099.11,Ahmedabad,Male,Debit Card
ORD0632,2023-06-11,June,Q2,Jeans,Clothing,1898.61,5,20,7594.44,Ahmedabad,Female,UPI
ORD0633,2023-02-20,February,Q1,Rice 5kg,Grocery,550.48,1,15,467.91,Bangalore,Male,Debit Card
ORD0634,2023-06-21,June,Q2,Bookshelf,Furniture,3644.43,1,15,3097.77,Chennai,Female,UPI
ORD0635,2023-01-11,January,Q1,Rice 5kg,Grocery,445.12,3,10,1201.82,Pune,Male,UPI
ORD0636,2023-03-31,March,Q1,Coffee Beans,Grocery,618.85,5,20,2475.4,Chennai,Female,UPI
ORD0637,2023-07-15,July,Q3,Rice 5kg,Grocery,420.62,4,0,1682.48,Lucknow,Female,Cash
ORD0638,2023-11-20,November,Q4,Headphones,Electronics,4446.68,3,15,11339.03,Lucknow,Female,Credit Card
ORD0639,2023-06-12,June,Q2,Smartphone,Electronics,17345.98,2,10,31222.76,Chennai,Female,Net Banking
ORD0640,2023-10-28,October,Q4,Jeans,Clothing,1396.02,4,10,5025.67,Jaipur,Female,Cash
ORD0641,2023-05-01,May,Q2,Headphones,Electronics,1572.32,1,5,1493.7,Chennai,Male,Debit Card
ORD0642,2023-08-31,August,Q3,Headphones,Electronics,2467.59,1,0,2467.59,Jaipur,Male,Credit Card
ORD0643,2023-05-15,May,Q2,Jeans,Clothing,1952.29,1,0,1952.29,Lucknow,Male,Credit Card
ORD0644,2023-08-15,August,Q3,Jeans,Clothing,1479.92,2,10,2663.86,Bangalore,Male,Net Banking
ORD0645,2023-09-01,September,Q3,Headphones,Electronics,920.0,3,10,2484.0,Ahmedabad,Female,Net Banking
ORD0646,2023-10-30,October,Q4,Running Shoes,Clothing,2108.02,5,5,10013.09,Lucknow,Female,Net Banking
ORD0647,2023-06-27,June,Q2,Jeans,Clothing,1951.14,5,10,8780.13,Ahmedabad,Male,Credit Card
ORD0648,2023-03-21,March,Q1,Running Shoes,Clothing,2885.41,4,10,10387.48,Chennai,Male,Credit Card
ORD0649,2023-05-27,May,Q2,Rice 5kg,Grocery,535.38,2,10,963.68,Ahmedabad,Male,Cash
ORD0650,2023-11-02,November,Q4,Running Shoes,Clothing,2848.25,4,10,10253.7,Hyderabad,Male,Net Banking
ORD0651,2023-07-22,July,Q3,T-Shirt,Clothing,468.9,5,15,1992.83,Hyderabad,Male,Cash
ORD0652,2023-11-17,November,Q4,Jeans,Clothing,1284.52,1,15,1091.84,Hyderabad,Female,UPI
ORD0653,2023-02-05,February,Q1,Rice 5kg,Grocery,533.08,4,5,2025.7,Bangalore,Male,UPI
ORD0654,2023-05-20,May,Q2,Smartphone,Electronics,33017.46,5,15,140324.2,Lucknow,Female,Debit Card
ORD0655,2023-01-12,January,Q1,T-Shirt,Clothing,316.48,1,20,253.18,Bangalore,Male,UPI
ORD0656,2023-04-30,April,Q2,Bookshelf,Furniture,2062.68,4,0,8250.72,Delhi,Male,Credit Card
ORD0657,2023-09-13,September,Q3,Running Shoes,Clothing,2477.35,4,10,8918.46,Kolkata,Female,Credit Card
ORD0658,2023-05-17,May,Q2,T-Shirt,Clothing,371.28,2,0,742.56,Pune,Male,Net Banking
ORD0659,2023-01-07,January,Q1,Running Shoes,Clothing,2317.22,3,15,5908.91,Delhi,Male,Cash
ORD0660,2023-08-24,August,Q3,Running Shoes,Clothing,2612.23,1,5,2481.62,Delhi,Male,Cash
ORD0661,2023-03-23,March,Q1,Jeans,Clothing,2298.85,3,10,6206.89,Mumbai,Male,UPI
ORD0662,2023-01-27,January,Q1,Running Shoes,Clothing,4373.34,2,10,7872.01,Hyderabad,Male,Debit Card
ORD0663,2023-10-27,October,Q4,Jeans,Clothing,1513.25,2,10,2723.85,Delhi,Female,Debit Card
ORD0664,2023-12-19,December,Q4,Laptop,Electronics,78909.22,5,15,335364.18,Lucknow,Male,UPI
ORD0665,2023-12-18,December,Q4,Smartphone,Electronics,20207.83,4,0,80831.32,Lucknow,Female,Credit Card
ORD0666,2023-02-24,February,Q1,Laptop,Electronics,57443.12,2,20,91908.99,Bangalore,Female,Debit Card
ORD0667,2023-04-09,April,Q2,T-Shirt,Clothing,1183.49,3,15,3017.9,Mumbai,Female,UPI
ORD0668,2023-12-28,December,Q4,Headphones,Electronics,1852.92,1,15,1574.98,Ahmedabad,Female,Net Banking
ORD0669,2023-06-28,June,Q2,Running Shoes,Clothing,2353.99,2,20,3766.38,Kolkata,Female,UPI
ORD0670,2023-02-05,February,Q1,Coffee Beans,Grocery,1405.92,5,5,6678.12,Jaipur,Male,Cash
ORD0671,2023-08-21,August,Q3,Bookshelf,Furniture,5187.38,5,10,23343.21,Mumbai,Female,Debit Card
ORD0672,2023-05-03,May,Q2,Laptop,Electronics,66690.71,3,20,160057.7,Kolkata,Male,Net Banking
ORD0673,2023-03-20,March,Q1,Jeans,Clothing,1216.9,4,20,3894.08,Lucknow,Female,UPI
ORD0674,2023-09-25,September,Q3,Jeans,Clothing,2209.63,1,0,2209.63,Delhi,Male,Debit Card
ORD0675,2023-09-06,September,Q3,Headphones,Electronics,4468.67,2,0,8937.34,Hyderabad,Male,Credit Card
ORD0676,2023-09-27,September,Q3,Coffee Beans,Grocery,1105.93,4,15,3760.16,Lucknow,Female,Credit Card
ORD0677,2023-04-17,April,Q2,T-Shirt,Clothing,497.87,1,0,497.87,Ahmedabad,Male,Cash
ORD0678,2023-12-29,December,Q4,Laptop,Electronics,57632.41,4,10,207476.68,Mumbai,Female,Net Banking
ORD0679,2023-04-21,April,Q2,Laptop,Electronics,70700.51,3,0,212101.53,Jaipur,Male,Credit Card
ORD0680,2023-09-27,September,Q3,Desk Chair,Furniture,7784.95,2,5,14791.4,Hyderabad,Male,Net Banking
ORD0681,2023-07-03,July,Q3,Rice 5kg,Grocery,395.31,1,20,316.25,Ahmedabad,Female,Credit Card
ORD0682,2023-09-16,September,Q3,Headphones,Electronics,4128.34,5,15,17545.44,Kolkata,Male,Net Banking
ORD0683,2023-10-09,October,Q4,Coffee Beans,Grocery,887.31,3,10,2395.74,Kolkata,Female,Cash
ORD0684,2023-05-04,May,Q2,Jeans,Clothing,2617.37,3,20,6281.69,Lucknow,Male,Cash
ORD0685,2023-08-20,August,Q3,Rice 5kg,Grocery,574.15,3,10,1550.2,Ahmedabad,Female,Credit Card
ORD0686,2023-09-23,September,Q3,Laptop,Electronics,79403.48,5,0,397017.4,Bangalore,Female,Credit Card
ORD0687,2023-01-12,January,Q1,Bookshelf,Furniture,5929.77,2,10,10673.59,Chennai,Male,Credit Card
ORD0688,2023-05-16,May,Q2,Laptop,Electronics,61112.94,2,5,116114.59,Kolkata,Male,Debit Card
ORD0689,2023-07-24,July,Q3,Bookshelf,Furniture,5149.83,1,20,4119.86,Lucknow,Male,Credit Card
ORD0690,2023-12-20,December,Q4,T-Shirt,Clothing,1013.41,2,15,1722.8,Lucknow,Male,Net Banking
ORD0691,2023-02-10,February,Q1,Bookshelf,Furniture,1668.17,5,15,7089.72,Mumbai,Female,UPI
ORD0692,2023-12-01,December,Q4,Jeans,Clothing,1715.76,1,5,1629.97,Lucknow,Male,Cash
ORD0693,2023-10-04,October,Q4,Laptop,Electronics,55667.42,1,10,50100.68,Lucknow,Male,UPI
ORD0694,2023-12-11,December,Q4,Rice 5kg,Grocery,494.22,2,0,988.44,Pune,Female,Net Banking
ORD0695,2023-05-29,May,Q2,Coffee Beans,Grocery,955.2,2,15,1623.84,Pune,Male,Debit Card
ORD0696,2023-10-08,October,Q4,T-Shirt,Clothing,373.37,5,0,1866.85,Pune,Female,Credit Card
ORD0697,2023-09-04,September,Q3,Jeans,Clothing,1903.51,2,5,3616.67,Jaipur,Male,Cash
ORD0698,2023-11-12,November,Q4,Jeans,Clothing,2234.6,2,20,3575.36,Jaipur,Male,Debit Card
ORD0699,2023-12-17,December,Q4,Smartphone,Electronics,20786.48,4,10,74831.33,Lucknow,Male,Credit Card
ORD0700,2023-06-14,June,Q2,Jeans,Clothing,1731.21,3,5,4933.95,Kolkata,Male,UPI
ORD0701,2023-11-16,November,Q4,Headphones,Electronics,4948.14,5,15,21029.6,Bangalore,Female,Credit Card
ORD0702,2023-02-13,February,Q1,Desk Chair,Furniture,4797.17,3,5,13671.93,Delhi,Male,Debit Card
ORD0703,2023-06-25,June,Q2,Coffee Beans,Grocery,1419.4,3,0,4258.2,Delhi,Female,Cash
ORD0704,2023-04-19,April,Q2,Running Shoes,Clothing,1602.37,2,20,2563.79,Hyderabad,Female,Net Banking
ORD0705,2023-07-12,July,Q3,Running Shoes,Clothing,4303.69,2,0,8607.38,Lucknow,Male,UPI
ORD0706,2023-05-19,May,Q2,Headphones,Electronics,1052.46,2,20,1683.94,Mumbai,Female,Credit Card
ORD0707,2023-02-25,February,Q1,Smartphone,Electronics,24825.29,3,10,67028.28,Mumbai,Female,Cash
ORD0708,2023-06-11,June,Q2,Desk Chair,Furniture,11818.14,5,0,59090.7,Ahmedabad,Male,Debit Card
ORD0709,2023-12-31,December,Q4,Desk Chair,Furniture,7505.86,4,20,24018.75,Mumbai,Male,Debit Card
ORD0710,2023-03-22,March,Q1,Rice 5kg,Grocery,356.72,4,15,1212.85,Mumbai,Female,UPI
ORD0711,2023-05-22,May,Q2,T-Shirt,Clothing,862.33,2,20,1379.73,Mumbai,Female,Cash
ORD0712,2023-03-19,March,Q1,Laptop,Electronics,78044.78,3,5,222427.62,Kolkata,Female,Debit Card
ORD0713,2023-11-17,November,Q4,Smartphone,Electronics,36086.36,5,20,144345.44,Hyderabad,Female,Debit Card
ORD0714,2023-06-18,June,Q2,Coffee Beans,Grocery,568.02,3,20,1363.25,Ahmedabad,Male,Debit Card
ORD0715,2023-06-08,June,Q2,Headphones,Electronics,3240.33,2,5,6156.63,Jaipur,Male,Cash
ORD0716,2023-06-12,June,Q2,Headphones,Electronics,3556.17,5,5,16891.81,Delhi,Male,Debit Card
ORD0717,2023-06-13,June,Q2,T-Shirt,Clothing,1055.41,2,0,2110.82,Pune,Female,UPI
